ExperimentName,Subject,Direction,JOL,JOL_RT,recall_cue,Recall_Response,sorted_JOL_TARGET,Scored
D_JOL C 2,123,F,0,2559,Actress,,star,0
D_JOL C 2,123,F,0,1793,Revenge,,even,0
D_JOL C 2,123,F,0,2570,Strawberry,fruit,fruit,1
D_JOL C 2,123,F,0,1722,Panther,,cat,0
D_JOL C 2,123,F,0,1924,League,,baseball,0
D_JOL C 2,123,F,0,1309,Brawl,figh,fight,1
D_JOL C 2,123,B,0,1559,Long,time,extension,0
D_JOL C 2,123,B,0,7236,Game,clue,clue,1
D_JOL C 2,123,B,0,2856,Mystery,clue,detective,0
D_JOL C 2,123,B,0,2560,End,beginning,begin,0
D_JOL C 2,123,B,0,2373,Dog,cat,paw,0
D_JOL C 2,123,B,0,7910,Red,blue,cherry,0
D_JOL C 2,123,B,0,1188,Cut,chop,chop,1
D_JOL C 2,123,B,0,6230,Paper,,document,0
D_JOL C 2,123,B,0,2640,Eat,foo,dine,0
D_JOL C 2,123,B,0,1622,Scissors,cut,shears,0
D_JOL C 2,123,B,0,1389,Fight,,feud,0
D_JOL C 2,123,S,0,1667,Wax,candle,candle,0
D_JOL C 2,123,S,0,4154,Away,,gone,0
D_JOL C 2,123,S,0,2366,Seatbelt,,safety,0
D_JOL C 2,123,S,0,2229,Lie,,truth,0
D_JOL C 2,123,S,0,2595,Reel,,rod,0
D_JOL C 2,123,S,0,2512,Noise,loud,loud,0
D_JOL C 2,123,U,0,1653,Tan,pale,sun,0
D_JOL C 2,123,U,0,3125,Cloth,,stretch,0
D_JOL C 2,123,U,0,1663,Steak,,give,0
D_JOL C 2,123,U,0,1968,Obtain,,meat,0
D_JOL C 2,123,U,0,2151,Able,,crackle,0
D_JOL C 2,123,U,0,1294,Shake,rattle,shell,0
D_JOL C 2,123,U,0,1549,Joke,funny,keys,0
D_JOL C 2,123,U,0,2634,Clothes,,NA,0
D_JOL C 2,123,U,0,1556,Bang,,fuzzy,0
D_JOL C 2,123,U,0,1429,Toil,,lease,0
D_JOL C 2,123,U,0,1736,Sign,up,loan,0
D_JOL C 2,123,U,0,1329,Ounce,pound,both,0
D_JOL C 2,123,U,0,1619,Morning,evening,temperature,0
D_JOL C 2,123,U,0,16271,Children,parents,mirror,0
D_JOL C 2,123,U,0,1740,Main,,scar,0
D_JOL C 2,127,F,0,2950,Penguin,bird,bird,1
D_JOL C 2,127,S,0,8365,Temper,tantrum,tantrum,1
D_JOL C 2,127,U,0,16973,Able,,crackle,0
D_JOL D 2,136,F,0,1843,Seize,allow,take,0
D_JOL D 2,136,F,0,5473,Racket,noise,ball,0
D_JOL D 2,136,F,0,10333,Chore,done,work,0
D_JOL D 2,136,F,0,2273,Blaze,hot,fire,0
D_JOL D 2,136,B,0,6802,Money,bank,wage,0
D_JOL D 2,136,B,0,25911,Sting,hornet,hornet,1
D_JOL D 2,136,B,0,8465,Dog,furry,paw,0
D_JOL D 2,136,B,0,3146,Fish,tuna,tuna,1
D_JOL D 2,136,S,0,3280,Amount,number,number,1
D_JOL D 2,136,S,0,2653,Assignment,due,due,1
D_JOL D 2,136,S,0,1689,Design,make,architecture,0
D_JOL D 2,136,S,0,4675,Bar,drink,grill,0
D_JOL D 2,136,U,0,1433,Clutter,trash,pusher,0
D_JOL D 2,136,U,0,1201,Sacking,steal,dietary,0
D_JOL D 2,136,U,0,1334,Woman,nice,lift,0
D_JOL D 2,136,U,0,3509,Belt,pants,soon,0
D_JOL D 2,136,U,0,1972,Floor,ceiling,discover,0
D_JOL D 2,136,U,0,2105,Business,paper,death,0
D_JOL D 2,136,U,0,3456,Sight,see,debate,0
D_JOL D 2,136,U,0,2427,Position,machine,machine,1
D_JOL D 2,136,U,0,2462,Car,accident,happy,0
D_JOL D 2,136,U,0,2763,Lion,make,art,0
D_JOL D 2,136,U,0,2790,Accident,car,strong,0
D_JOL D 2,136,U,0,2553,Add,subtract,valley,0
D_JOL D 2,136,U,0,6189,Sick,healthy,hide,0
D_JOL D 2,136,U,0,2050,Vase,flower,king,0
D_JOL D 2,136,F,0,4463,Windsield,car,NA,0
D_JOL D 2,136,B,0,2953,Red,cherry,cherry,1
D_JOL D 2,136,S,0,5679,Tick,flea,flea,1
D_JOL D 2,136,S,0,5487,Noise,loud,loud,1
D_JOL D 2,136,S,0,10577,Temper,tantrum,tantrum,1
D_JOL D 2,136,U,0,4482,Maroon,justice,justice,1
D_JOL D 2,144,F,0,4028,Stench,cords,smell,0
D_JOL D 2,144,B,0,5059,Card,credit,credit,1
D_JOL D 2,144,U,0,6637,Sacking,run,dietary,0
D_JOL D 2,144,U,0,4964,Sight,see,debate,0
D_JOL D 2,144,U,0,3722,Bronze,copper,artery,0
D_JOL D 2,144,U,0,6547,Lion,animal,art,0
D_JOL D 2,144,U,0,2644,Riddle,joke,sugar,0
D_JOL D 2,144,U,0,2831,Add,subtract,valley,0
D_JOL D 2,152,F,0,2497,Division,math,math,1
D_JOL D 2,152,B,0,3723,Talk,hear,discussion,0
D_JOL D 2,152,S,0,1569,Jury,court,trial,0
D_JOL D 2,152,U,0,887,Business,office,death,0
D_JOL D 2,144,F,0,2919,Thimble,tree,thread,0
D_JOL D 2,144,F,0,3747,Nap,sleep,sleep,1
D_JOL D 2,144,B,0,8024,Plant,seed,root,0
D_JOL D 2,144,S,0,6747,Wet,dry,dry,1
D_JOL D 2,144,U,0,6500,Cloth,clothing,stretch,0
D_JOL D 2,144,U,0,4881,Joke,funny,keys,0
D_JOL D 2,144,U,0,5729,Clothes,wear,NA,0
D_JOL D 2,144,U,0,2623,Toil,malt,lease,0
D_JOL D 2,144,U,0,2533,Main,center,scar,0
D_JOL D 2,152,B,0,4810,Long,foot,extension,0
D_JOL D 2,152,B,0,4491,Cold,ice,bitter,0
D_JOL D 2,152,S,0,5424,Temper,tantrum,tantrum,1
D_JOL D 2,152,U,0,2440,Tan,color,sun,0
D_JOL D 2,152,U,0,1945,Joke,prank,keys,0
D_JOL D 2,120,F,0,6521,Word,write,sentence,0
D_JOL D 2,120,F,0,2236,Latch,lock,key,0
D_JOL D 2,120,B,0,2893,Sting,horner,hornet,1
D_JOL D 2,120,B,0,1994,Water,sip,bridge,0
D_JOL D 2,120,S,0,6271,Amount,owed,number,0
D_JOL D 2,120,U,0,1988,Sacking,pack,dietary,0
D_JOL D 2,120,U,0,3162,Hungry,famine,park,0
D_JOL D 2,120,U,0,4241,Floor,ground,discover,0
D_JOL D 2,120,U,0,2504,Business,partner,death,0
D_JOL D 2,120,U,0,5323,Position,leader,machine,0
D_JOL D 2,120,U,0,5639,Tuck,sew,allow,0
D_JOL D 2,120,U,0,3649,Accident,slow,strong,0
D_JOL D 2,120,U,0,4138,Riddle,rattle,sugar,0
D_JOL D 2,120,U,0,4119,Add,subtract,valley,0
D_JOL D 2,120,U,0,1633,Would,could,cash,0
D_JOL D 2,124,F,0,2563,Growth,develop,height,0
D_JOL D 2,124,F,0,4306,Word,quiz,sentence,0
D_JOL D 2,124,F,0,2120,Wasp,fy,bug,0
D_JOL D 2,124,B,0,2747,Dog,furry,paw,0
D_JOL D 2,124,B,0,2391,Clean,sweep,hygiene,0
D_JOL D 2,124,B,0,1968,Rock,cave,geology,0
D_JOL D 2,124,B,0,3283,Cow,milk,herd,0
D_JOL D 2,124,B,0,15862,Fish,shrmp,tuna,0
D_JOL D 2,124,S,0,1518,Site,land,location,0
D_JOL D 2,124,S,0,3309,Round,cile,circle,0
D_JOL D 2,124,U,0,721,Clutter,together,pusher,0
D_JOL D 2,124,U,0,816,Hungry,food,park,0
D_JOL D 2,124,U,0,2114,Bronze,gold,artery,0
D_JOL D 2,124,U,0,1612,Hand,wrist,fix,0
D_JOL D 2,124,U,0,1595,Lion,cat,art,0
D_JOL D 2,124,U,0,1597,Vase,flower,king,0
D_JOL D 2,128,U,0,2584,Sacking,bag,dietary,0
D_JOL D 2,120,B,0,3220,Paper,,document,0
D_JOL D 2,120,S,0,7677,Noise,loud,loud,1
D_JOL D 2,120,S,0,8197,Temper,tantrum,tantrum,1
D_JOL D 2,120,U,0,5513,Steak,,give,0
D_JOL D 2,120,U,0,2093,Charm,,vehicle,0
D_JOL D 2,120,U,0,5518,Able,,crackle,0
D_JOL D 2,120,U,0,8302,Shake,,shell,0
D_JOL D 2,120,U,0,2392,Clothes,,NA,0
D_JOL D 2,120,U,0,2272,Toil,,lease,0
D_JOL D 2,120,U,0,4323,Sign,,loan,0
D_JOL D 2,124,B,0,4750,Donkey,mule,mule,1
D_JOL D 2,124,B,0,6035,Paper,line,document,0
D_JOL D 2,124,B,0,5933,Love,life,affection,0
D_JOL D 2,124,S,0,1668,Jar,jam,mason,0
D_JOL D 2,124,S,0,8852,Temper,tantru,tantrum,1
D_JOL D 2,124,U,0,7765,Shake,move,shell,0
D_JOL D 2,124,U,0,2300,Joke,funny,keys,0
D_JOL D 2,124,U,0,1640,Clothes,dirty,NA,0
D_JOL D 2,124,U,0,2747,Bang,noise,fuzzy,0
D_JOL D 2,124,U,0,2385,Toil,free,lease,0
D_JOL D 2,124,U,0,4799,Sign,set,loan,0
D_JOL D 2,128,F,0,1377,Thimble,thread,thread,1
D_JOL D 2,128,S,0,9237,Wet,dry,dry,1
D_JOL D 2,128,U,0,1995,Charm,great,vehicle,0
D_JOL D 2,128,U,0,1968,Clothes,shoes,NA,0
D_JOL C 2,115,F,,3667,Growth,height,height,1
D_JOL C 2,139,B,,432,Cow,milk,herd,0
D_JOL C 2,139,S,,1758,End,beggining,begin,1
D_JOL C 2,115,F,,3371,Thimble,thamble,thread,0
D_JOL C 2,115,F,,3578,Balloon,pop,pop,0
D_JOL C 2,115,F,,2477,Panther,cat,cat,0
D_JOL C 2,115,F,,4076,Coffin,death,dead,0
D_JOL C 2,115,B,,2590,Cut,chop,chop,1
D_JOL C 2,115,B,,20434,Eat,food,dine,0
D_JOL C 2,115,B,,4503,Fight,brawl,feud,0
D_JOL C 2,115,B,,3286,Love,give,affection,0
D_JOL C 2,115,S,,6206,Equal,rights,rights,1
D_JOL C 2,115,S,,3564,Bracelet,wrist,wrist,1
D_JOL C 2,115,S,,3632,Carbon,element,element,1
D_JOL C 2,115,S,,2126,Seatbelt,safety,safety,1
D_JOL C 2,115,U,,2208,Tan,sun,sun,1
D_JOL C 2,115,U,,2216,Cloth,sheet,stretch,0
D_JOL C 2,115,U,,2689,Steak,chill,give,0
D_JOL C 2,115,U,,2785,Election,campaign,maze,0
D_JOL C 2,115,U,,3571,Able,cackle,crackle,1
D_JOL C 2,115,U,,15055,Shake,shell,shell,1
D_JOL C 2,115,U,,6753,Fiction,listen,listen,1
D_JOL C 2,115,U,,3489,Bang,pow,fuzzy,0
D_JOL C 2,115,U,,4907,Clear,transparent,moat,0
D_JOL C 2,115,U,,2126,Ounce,both,both,1
D_JOL C 2,115,U,,5079,Children,baby,mirror,0
D_JOL C 2,115,U,,2516,Main,job,scar,0
D_JOL C 2,139,F,,4326,Breakable,glass,glass,1
D_JOL C 2,139,F,,4605,Truthful,speak,honest,0
D_JOL C 2,139,B,,2846,Game,win,clue,0
D_JOL C 2,139,B,,2868,Eat,sleep,dine,0
D_JOL C 2,139,S,,2748,Tick,bug,flea,0
D_JOL C 2,139,S,,11230,Noise,loud,loud,1
D_JOL C 2,139,S,,966,Have,hive,own,0
D_JOL C 2,139,U,,3912,Election,car,maze,0
D_JOL C 2,139,U,,3304,Children,school,mirror,0
D_JOL C 2,131,S,,3670,Assignment,due,due,1
D_JOL C 2,131,S,,1693,Round,circle,circle,1
D_JOL C 2,135,U,,5915,Would,should,cash,0
D_JOL C 2,131,F,,1256,Flip,flop,turn,0
D_JOL C 2,131,F,,1893,Villian,hero,NA,0
D_JOL C 2,131,F,,1793,Revenge,play,even,0
D_JOL C 2,131,F,,943,Panther,cats,cat,1
D_JOL C 2,131,F,,1387,Aircraft,pilot,plane,0
D_JOL C 2,131,F,,2798,Truthful,hionest,honest,1
D_JOL C 2,131,B,,1991,Plant,growth,root,0
D_JOL C 2,131,B,,1000,Mystery,book,detective,0
D_JOL C 2,131,B,,3083,Head,start,scalp,0
D_JOL C 2,131,B,,1318,Smell,stench,incense,0
D_JOL C 2,131,B,,1952,Cold,weather,bitter,0
D_JOL C 2,131,S,,2280,Have,not,own,0
D_JOL C 2,131,U,,7109,Able,unable,crackle,0
D_JOL C 2,131,U,,15763,Clothes,wet,NA,0
D_JOL C 2,131,S,,1561,Hate,love,name,0
D_JOL C 2,131,U,,1161,Clear,water,moat,0
D_JOL C 2,131,U,,1147,Toil,toilet,lease,0
D_JOL C 2,131,U,,729,Morning,night,temperature,0
D_JOL C 2,135,U,,839,Cloth,drier,stretch,0
D_JOL C 2,143,U,,1484,Position,placement,machine,0
D_JOL C 2,147,F,,4321,Drowsy,sleep,sleep,1
D_JOL C 2,147,F,,3734,Attire,clothes,clothes,1
D_JOL C 2,147,U,,221,Woman,feminine,lift,0
D_JOL C 2,147,F,,2048,Penguin,bird,bird,1
D_JOL C 2,147,B,,1753,Red,cherry,cherry,1
D_JOL C 2,147,S,,2283,Communication,phone,phone,1
D_JOL C 2,151,F,,3345,Penguin,bird,bird,1
D_JOL C 2,151,F,,831,Thimble,nimble,thread,0
D_JOL C 2,151,S,,218,Wax,candle,candle,1
D_JOL C 2,116,S,,162,Decision,make,choice,0
D_JOL C 2,123,F,,1014,Drowsy,tired,sleep,0
D_JOL C 2,127,U,,5901,Sick,,hide,0
D_JOL C 2,116,F,,6915,Balloon,air,pop,0
D_JOL C 2,116,S,,1567,Drink,soda,water,0
D_JOL C 2,119,U,,1518,Fiction,fact,listen,0
D_JOL C 2,123,B,,3824,Head,foot,scalp,0
D_JOL C 2,123,B,,4227,Cold,hot,bitter,0
D_JOL C 2,123,S,,1137,Drink,water,water,1
D_JOL C 2,123,S,,1542,Communication,talk,phone,0
D_JOL C 2,123,S,,2394,Have,you,own,0
D_JOL C 2,127,F,,1123,Thimble,thread,thread,1
D_JOL C 2,127,F,,5414,Breakable,glass,glass,1
D_JOL C 2,127,F,,22450,Aircraft,plane,plane,1
D_JOL C 2,127,F,,795,Banker,money,money,1
D_JOL C 2,127,B,,3305,Smell,incense,incense,1
D_JOL C 2,127,B,,1265,Fight,feud,feud,1
D_JOL C 2,127,S,,6194,Carbon,element,element,1
D_JOL C 2,127,U,,4597,Steak,give,give,1
D_JOL C 2,127,S,,2015,Hate,,name,0
D_JOL C 2,127,U,,1533,Clear,moat,moat,1
D_JOL D 2,148,B,,1583,Cold,hot,bitter,0
D_JOL D 2,148,S,,2730,Foot,shoe,shoe,1
D_JOL D 2,152,F,,11903,Latch,feeding,key,0
D_JOL D 2,152,B,,3060,Plant,flower,root,0
D_JOL D 2,152,B,,2850,Bird,pengiun,swan,0
D_JOL D 2,152,U,,1685,Sacking,pack,dietary,0
D_JOL D 2,144,U,,15720,Able,ability,crackle,0
D_JOL D 2,152,B,,1336,Donkey,horse,mule,0
D_JOL D 2,152,U,,4084,Obtain,maintain,meat,0
D_JOL D 2,152,U,,18206,Bang,hammer,fuzzy,0
D_JOL D 2,120,F,,2494,Growth,height,height,1
D_JOL D 2,120,S,,2045,Salad,dressing,lettuce,0
D_JOL D 2,124,U,,6158,Sight,eye,debate,0
D_JOL D 2,124,U,,6013,Add,math,valley,0
D_JOL D 2,124,F,,1276,Thimble,thread,thread,1
D_JOL D 2,124,F,,1086,Banker,bank,money,0
D_JOL D 2,124,B,,4589,Red,hair,cherry,0
