ExperimentName,Subject,Session,Procedure[Block],Running[Block],Trial,Block1ITEMS,Block2ITEMS,cue_target,Direction,ListNum,pword3.RESP,pword3.RT,pword5.RESP,pword5.RT,Rword1.RESP,Rword1.RT,Rword2.RESP,Rword2.RT,Group,Procedure[Trial]
D_JOL B 2,114,1,BlockProc1,Block1,68,65,,Soon - Belt,U,65,6,3294,,,,,,,1,StudyProc3
D_JOL B 2,114,1,BlockProc1,Block1,69,40,,Fire - Blaze,B,40,68,3756,,,,,,,1,StudyProc3
D_JOL B 2,114,1,BlockProc1,Block1,70,61,,Pusher - Clutter,U,61,3,2009,,,,,,,1,StudyProc3
D_JOL B 2,114,1,BlockProc1,Block1,71,53,,Bathroom - Toilet,S,53,68,4751,,,,,,,1,StudyProc3
D_JOL B 2,114,1,BlockProc1,Block1,72,29,,Law - Attorney,B,29,74,3617,,,,,,,1,StudyProc3
D_JOL B 2,114,1,BlockProc1,Block1,73,4,,Chisel - Hammer,F,4,73,3160,,,,,,,1,StudyProc3
D_JOL B 2,114,1,BlockProc1,Block1,74,31,,Key - Latch,B,31,58,7466,,,,,,,1,StudyProc3
D_JOL B 2,114,1,BlockProc1,Block1,75,46,,Architecture - Design,S,46,4,3426,,,,,,,1,StudyProc3
D_JOL B 2,114,1,BlockProc1,Block1,76,17,,Herd - Cow,F,17,47,6280,,,,,,,1,StudyProc3
D_JOL B 2,114,1,BlockProc1,Block1,77,74,,Art - Lion,U,74,15,2750,,,,,,,1,StudyProc3
D_JOL B 2,114,1,BlockProc1,Block1,78,42,,Number - Amount,S,42,65,4842,,,,,,,1,StudyProc3
D_JOL B 2,114,1,BlockProc1,Block1,79,24,,Take - Seize,B,24,4,3309,,,,,,,1,StudyProc3
D_JOL B 2,114,1,BlockProc1,Block1,80,39,,Plane - Pilot,B,39,65,2259,,,,,,,1,StudyProc3
D_JOL B 2,114,1,BlockProc1,Block1,81,19,,Orchid - Flower,F,19,2,1301,,,,,,,1,StudyProc3
D_JOL B 2,114,1,BlockProc1,Block1,82,77,,Valley - Add,U,77,7,4500,,,,,,,1,StudyProc3
D_JOL B 2,114,1,BlockProc1,Block1,83,22,,Drink - Sip,B,22,69,4359,,,,,,,1,StudyProc3
D_JOL B 2,114,1,BlockProc1,Block1,84,59,,Baby - Child,S,59,86,3770,,,,,,,1,StudyProc3
D_JOL B 2,114,1,BlockProc1,Block1,85,11,,Way - Out,F,11,99,2480,,,,,,,1,StudyProc3
D_JOL B 2,114,1,BlockProc1,Block1,86,,,Grab - Take,,2,,,,,,,,,1,StudyProc2
D_JOL B 2,114,1,BlockProc1,Block1,87,,,Friendliness - Nice,,3,,,,,,,,,1,StudyProc2
D_JOL B 2,114,1,BlockProc1,Block1,88,,,Trees - Green,,5,,,,,,,,,1,StudyProc2
D_JOL B 2,114,1,BlockProc1,Block1,89,,,Catcher - Baseball,,4,,,,,,,,,1,StudyProc2
D_JOL B 2,114,1,BlockProc1,Block1,90,,,Geese - Goose,,1,,,,,,,,,1,StudyProc2
D_JOL B 2,114,1,BlockProc1,Block1,91,,,Sleep - ?,,36,,,,,Night,20128,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,92,,,Cash - ?,,78,,,,,Wage,4697,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,93,,,Paw - ?,,10,,,,,Dog,3644,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,94,,,Take - ?,,24,,,,,Away,10961,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,95,,,Strong - ?,,75,,,,,Wind,6441,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,96,,,Key - ?,,31,,,,,Door,2470,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,97,,,Discussion - ?,,16,,,,,Seech,5761,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,98,,,Pusher - ?,,61,,,,,Pull,11010,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,99,,,Pop - ?,,51,,,,,Soda,3872,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,100,,,Valley - ?,,77,,,,,King,7603,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,101,,,Discover - ?,,66,,,,,Secret,4105,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,102,,,Hunger - ?,,35,,,,,Faimne,5420,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,103,,,Bridge - ?,,13,,,,,Water,2945,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,104,,,Work - ?,,34,,,,,Wage,2555,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,105,,,Debate - ?,,68,,,,,Discussion,5491,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,106,,,Digestion - ?,,2,,,,,Stomach,4038,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,107,,,Choice - ?,,54,,,,,Decision,6691,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,108,,,Math - ?,,28,,,,,Probelm,4670,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,109,,,Wage - ?,,3,,,,,Money,3618,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,110,,,Baby - ?,,59,,,,,Child,2935,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,111,,,Clothes - ?,,38,,,,,Dress,8169,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,112,,,Hornet - ?,,6,,,,,Horn,8928,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,113,,,Kidney - ?,,48,,,,,Liver,2777,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,114,,,Trial - ?,,45,,,,,Jury,3953,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,115,,,Tuna - ?,,20,,,,,Fish,2354,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,116,,,Artery - ?,,69,,,,,Hear,11050,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,117,,,Architecture - ?,,46,,,,,Building,5359,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,118,,,Dietary - ?,,62,,,,,Supply,10175,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,119,,,Sugar - ?,,76,,,,,Desert,10062,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,120,,,Way - ?,,11,,,,,Out,5314,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,121,,,Due - ?,,41,,,,,Assaigment,10037,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,122,,,Past - ?,,57,,,,,Future,3697,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,123,,,Art - ?,,74,,,,,Music,4092,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,124,,,Herd - ?,,17,,,,,Animals,7119,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,125,,,Ball - ?,,33,,,,,Game,5769,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,126,,,Sentence - ?,,26,,,,,Clause,3993,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,127,,,Fire - ?,,40,,,,,Furry,4584,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,128,,,Bathroom - ?,,53,,,,,Toilet,3599,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,129,,,Delinquent - ?,,1,,,,,Bad,6150,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,130,,,Hot - ?,,32,,,,,Chili,5463,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,131,,,Happy - ?,,72,,,,,Life,6660,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,132,,,King - ?,,80,,,,,Kingdom,8656,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,133,,,Swan - ?,,9,,,,,Bird,3388,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,134,,,Bitter - ?,,7,,,,,Bad,5491,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,135,,,Credit - ?,,18,,,,,Card,2174,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,136,,,Full - ?,,21,,,,,Charge,3262,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,137,,,Hide - ?,,79,,,,,Seek,3954,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,138,,,Orchid - ?,,19,,,,,Animal,8763,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,139,,,Machine - ?,,71,,,,,Factory,5475,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,140,,,Dump - ?,,44,,,,,Litter,4342,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,141,,,Allow - ?,,73,,,,,Let,3111,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,142,,,Begin - ?,,49,,,,,End,2042,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,143,,,Smell - ?,,37,,,,,Scent,7343,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,144,,,Location - ?,,43,,,,,Site,5000,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,145,,,Grill - ?,,47,,,,,Meat,9535,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,146,,,Law - ?,,29,,,,,Obligations,13248,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,147,,,Height - ?,,25,,,,,Growth,6012,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,148,,,Blow - ?,,50,,,,,Hit,5978,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,149,,,Soon - ?,,65,,,,,Wait,17586,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,150,,,Drink - ?,,22,,,,,Sip,3272,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,151,,,Geology - ?,,14,,,,,Roc,8164,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,152,,,Root - ?,,8,,,,,Tree,6884,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,153,,,Lift - ?,,64,,,,,Girl,8119,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,154,,,Circle - ?,,60,,,,,Round,2800,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,155,,,Dark - ?,,23,,,,,Room,5087,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,156,,,Fix - ?,,70,,,,,Device,5250,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,157,,,Plane - ?,,39,,,,,Pilot,8295,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,158,,,Chisel - ?,,4,,,,,Whisle,4434,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,159,,,Number - ?,,42,,,,,Money,17231,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,160,,,Bug - ?,,27,,,,,Fly,12324,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,161,,,Lettuce - ?,,56,,,,,Salad,6533,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,162,,,Editor - ?,,5,,,,,Writer,6031,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,163,,,Shoe - ?,,55,,,,,Lace,2500,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,164,,,Revolution - ?,,15,,,,,War,3352,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,165,,,Park - ?,,63,,,,,Green,4120,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,166,,,Great - ?,,30,,,,,Good,3554,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,167,,,Death - ?,,67,,,,,End,3338,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,168,,,Wine - ?,,52,,,,,Taste,5291,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,169,,,Hygiene - ?,,12,,,,,Clean,4806,,,1,recallproc1
D_JOL B 2,114,1,BlockProc1,Block1,170,,,Honey - ?,,58,,,,,Bee,1957,,,1,recallproc1
D_JOL B 2,118,1,BlockProc2,Block2,1,,,Malt - Chocolate,,5,,,,,,,,,1,StudyProc4
D_JOL B 2,118,1,BlockProc2,Block2,2,,,Hide - Scare,,2,,,,,,,,,1,StudyProc4
D_JOL B 2,118,1,BlockProc2,Block2,3,,,Disintegrate - Disappear,,3,,,,,,,,,1,StudyProc4
D_JOL B 2,118,1,BlockProc2,Block2,4,,,Sheriff - Police,,1,,,,,,,,,1,StudyProc4
D_JOL B 2,118,1,BlockProc2,Block2,5,,,Essay - Write,,4,,,,,,,,,1,StudyProc4
D_JOL B 2,118,1,BlockProc2,Block2,6,,14,Document - Paper,F,14,,,100,4264,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,7,,63,Give - Steak,U,63,,,90,6592,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,8,,56,Flea - Tick,S,56,,,95,5852,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,9,,34,Plane - Aircraft,B,34,,,100,3763,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,10,,13,Mule - Donkey,F,13,,,100,3787,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,11,,66,Crackle - Able,U,66,,,50,7200,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,12,,50,Alone - Lonely,S,50,,,100,3314,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,13,,9,Cherry - Red,F,9,,,100,2684,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,14,,65,Meat - Obtain,U,65,,,80,5947,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,15,,36,Baseball - League,B,36,,,100,3685,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,16,,55,Rod - Reel,S,55,,,100,3560,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,17,,41,Razor - Shave,S,41,,,100,4457,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,18,,12,Chop - Cut,F,12,,,100,3465,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,19,,25,Star - Actress,B,25,,,,1627,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,20,,71,Name - Hate,U,71,,,85,4425,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,21,,29,Fruit - Strawberry,B,29,,,65,5025,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,22,,24,Bird - Penguin,B,24,,,98,3676,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,23,,44,Candle - Wax,S,44,,,100,3944,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,24,,1,Extension - Long,F,1,,,100,3318,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,25,,76,Both - Ounce,U,76,,,55,3889,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,26,,18,Feud - Fight,F,18,,,100,2267,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,27,,74,Lease - Toil,U,74,,,65,4005,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,28,,37,Money - Banker,B,37,,,100,3366,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,29,,61,Justice - Maroon,U,61,,,85,6667,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,30,,26,Thread - Thimble,B,26,,,99,8453,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,31,,7,Furry - Dog,F,7,,,100,1678,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,32,,17,Shears - Scissors,F,17,,,100,2213,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,33,,8,Litter - Trash,F,8,,,100,2671,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,34,,59,Tantrum - Temper,S,59,,,99,3921,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,35,,31,Cat - Panther,B,31,,,98,3621,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,36,,40,Fight - Brawl,B,40,,,100,5266,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,37,,15,Incense - Smell,F,15,,,100,1959,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,38,,28,Pop - Balloon,B,28,,,98,2494,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,39,,5,Detective - Mystery,F,5,,,98,3107,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,40,,30,Best - Favorite,B,30,,,97,8986,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,41,,51,Dry - Wet,S,51,,,100,1809,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,42,,48,Water - Drink,S,48,,,50,7854,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,43,,22,Car - Windshield,B,22,,,100,2143,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,44,,43,Mason - Jar,S,43,,,100,2175,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,45,,20,Affection - Love,F,20,,,100,2759,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,46,,69,Keys - Joke,U,69,,,78,3745,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,47,,62,Stretch - Cloth,U,62,,,99,2899,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,48,,2,Clue - Game,F,2,,,99,2144,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,49,,19,Chill - Cold,F,19,,,100,3303,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,50,,57,Loud - Noise,S,57,,,100,3882,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,51,,78,Mirror - Children,U,78,,,65,3056,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,52,,60,Sun - Tan,S,60,,,66,5361,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,53,,80,Charm - Vehicle,U,80,,,89,5642,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,54,,3,Cactus - Plant,F,3,,,100,2172,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,55,,64,Maze - Election,U,64,,,98,2591,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,56,,27,Even - Revenge,B,27,,,89,4749,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,57,,54,Phone - Communication,S,54,,,100,2256,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,58,,42,Rights - Equal,S,42,,,100,4783,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,59,,58,Own - Have,S,58,,,0,3865,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,60,,47,Gone - Away,S,47,,,95,8743,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,61,,21,Turn - Flip,B,21,,,95,6030,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,62,,32,Glass - Breakable,B,32,,,95,3101,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,63,,70,Cake - Clothes,U,70,,,80,4930,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,64,,79,Main - Scar,U,79,,,98,3144,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,65,,4,Shoelace - Tie,F,4,,,89,3781,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,66,,52,Safety - Seatbelt,S,52,,,100,3045,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,67,,77,Temperature - Morning,U,77,,,78,3705,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,68,,33,Dead - Coffin,B,33,,,100,2019,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,69,,39,Sleep - Nap,B,39,,,100,3373,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,70,,68,Listen - Fiction,U,68,,,,591,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,71,,73,Moat - Clear,U,73,,,77,8334,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,72,,35,Fish - Sardine,B,35,,,66,3434,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,73,,46,Element - Carbon,S,46,,,55,3708,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,74,,11,Driver - Car,F,11,,,100,2770,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,75,,72,Fuzzy - Bang,U,72,,,100,4420,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,76,,10,Scalp - Head,F,10,,,99,2650,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,77,,16,Dine - Eat,F,16,,,100,2900,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,78,,38,Honest - Truthful,B,38,,,55,5202,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,79,,67,Shell - Snake,U,67,,,10,2911,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,80,,53,Truth - Lie,S,53,,,94,4128,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,81,,49,Earth - Ground,S,49,,,88,9366,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,82,,23,Bad - Villain,B,23,,,100,3539,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,83,,75,Loan - Sign,U,75,,,88,5244,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,84,,45,Wrist - Bracelet,S,45,,,98,2500,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,85,,6,Adjourn - End,F,6,,,13,3296,,,,,1,StudyProc5
D_JOL B 2,118,1,BlockProc2,Block2,86,,,Deaf - Hear,,3,,,,,,,,,1,StudyProc6
D_JOL B 2,118,1,BlockProc2,Block2,87,,,Magician - Magic,,4,,,,,,,,,1,StudyProc6
D_JOL B 2,118,1,BlockProc2,Block2,88,,,Mind - Matter,,2,,,,,,,,,1,StudyProc6
D_JOL B 2,118,1,BlockProc2,Block2,89,,,Deciet - Cheat,,1,,,,,,,,,1,StudyProc6
D_JOL B 2,118,1,BlockProc2,Block2,90,,,Contest - Competition,,5,,,,,,,,,1,StudyProc6
D_JOL B 2,118,1,BlockProc2,Block2,91,,,Feud - ?,,18,,,,,,,fight,3416,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,92,,,Clue - ?,,2,,,,,,,game,2950,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,93,,,Both - ?,,77,,,,,,,different,10295,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,94,,,Stretch - ?,,62,,,,,,,long,9010,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,95,,,Cherry - ?,,9,,,,,,,red,1728,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,96,,,Loud - ?,,57,,,,,,,noise,3594,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,97,,,Sun - ?,,60,,,,,,,light,3897,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,98,,,Furry - ?,,7,,,,,,,dog,1980,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,99,,,Tantrum - ?,,59,,,,,,,angry,4292,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,100,,,Lease - ?,,75,,,,,,,house,16871,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,101,,,Safety - ?,,52,,,,,,,belt,2394,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,102,,,Shears - ?,,17,,,,,,,scissors,2697,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,103,,,Loan - ?,,76,,,,,,,sign,5908,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,104,,,Chill - ?,,19,,,,,,,cold,12278,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,105,,,Fruit - ?,,29,,,,,,,apple,8817,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,106,,,Baseball - ?,,36,,,,,,,league,6200,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,107,,,Water,,48,,,,,,,water,4294,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,108,,,Pop - ?,,28,,,,,,,tart,5810,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,109,,,Candle - ?,,44,,,,,,,wax,3208,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,110,,,Plane - ?,,34,,,,,,,air,15854,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,111,,,Extension - ?,,1,,,,,,,long,3634,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,112,,,Listen - ?,,69,,,,,,,hear,14536,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,113,,,Crackle - ?,,67,,,,,,,pop,5775,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,114,,,Element - ?,,46,,,,,,,carbon,11896,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,115,,,Keys - ?,,70,,,,,,,music,21793,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,116,,,Money - ?,,37,,,,,,,bank,2400,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,117,,,Cat - ?,,31,,,,,,,pet,8495,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,118,,,Document - ?,,14,,,,,,,paper,2673,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,119,,,Thread - ?,,26,,,,,,,thimble,3173,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,120,,,Shoelace - ?,,4,,,,,,,shoe,3478,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,121,,,Incense - ?,,15,,,,,,,smell,5360,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,122,,,Gone - ?,,47,,,,,,,left,12177,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,123,,,Mule - ?,,13,,,,,,,donkey,4752,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,124,,,Litter - ?,,8,,,,,,,trash,3416,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,125,,,Honest - ?,,38,,,,,,,lie,6535,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,126,,,Main - ?,,80,,,,,,,scar,7601,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,127,,,Razor - ?,,41,,,,,,,blade,4350,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,128,,,Shell - ?,,68,,,,,,,snake,2399,1,recallproc2
D_JOL B 2,118,1,BlockProc2,Block2,129,,,Meat - ?,,66,,,,,,,Favorite,9671,1,recallproc2
