ExperimentName,Subject,Session,Procedure[Block],Running[Block],Trial,Block1ITEMS,Block2ITEMS,cue_target,Direction,ListNum,pword3.RESP,pword3.RT,pword5.RESP,pword5.RT,Rword1.RESP,Rword1.RT,Rword2.RESP,Rword2.RT,Procedure[Trial]
D_JOL A 2,141,1,BlockProc2,Block2,70,,14,Document - Paper,F,14,,,40,1991,,,,,StudyProc5
D_JOL A 2,141,1,BlockProc2,Block2,71,,46,Element - Carbon,S,46,,,60,1778,,,,,StudyProc5
D_JOL A 2,141,1,BlockProc2,Block2,72,,15,Incense - Smell,F,15,,,70,3335,,,,,StudyProc5
D_JOL A 2,141,1,BlockProc2,Block2,73,,42,Rights - Equal,S,42,,,90,1656,,,,,StudyProc5
D_JOL A 2,141,1,BlockProc2,Block2,74,,30,Best - Favorite,B,30,,,30,2905,,,,,StudyProc5
D_JOL A 2,141,1,BlockProc2,Block2,75,,80,Charm - Vehicle,U,80,,,70,2034,,,,,StudyProc5
D_JOL A 2,141,1,BlockProc2,Block2,76,,79,Main - Scar,U,79,,,30,5824,,,,,StudyProc5
D_JOL A 2,141,1,BlockProc2,Block2,77,,38,Honest - Truthful,B,38,,,60,2900,,,,,StudyProc5
D_JOL A 2,141,1,BlockProc2,Block2,78,,57,Loud - Noise,S,57,,,70,1936,,,,,StudyProc5
D_JOL A 2,141,1,BlockProc2,Block2,79,,49,Earth - Ground,S,49,,,60,9421,,,,,StudyProc5
D_JOL A 2,141,1,BlockProc2,Block2,80,,70,Cake - Clothes,U,70,,,,601,,,,,StudyProc5
D_JOL A 2,141,1,BlockProc2,Block2,81,,73,Moat - Clear,U,73,,,50,4408,,,,,StudyProc5
D_JOL A 2,141,1,BlockProc2,Block2,82,,64,Maze - Election,U,64,,,40,1970,,,,,StudyProc5
D_JOL A 2,141,1,BlockProc2,Block2,83,,27,Even - Revenge,B,27,,,20,2636,,,,,StudyProc5
D_JOL A 2,141,1,BlockProc2,Block2,84,,37,Money - Banker,B,37,,,30,2873,,,,,StudyProc5
D_JOL A 2,141,1,BlockProc2,Block2,85,,40,Fight - Brawl,B,40,,,90,4131,,,,,StudyProc5
D_JOL A 2,141,1,BlockProc2,Block2,86,,,Mind - Matter,,2,,,,,,,,,StudyProc6
D_JOL A 2,141,1,BlockProc2,Block2,87,,,Deaf - Hear,,3,,,,,,,,,StudyProc6
D_JOL A 2,141,1,BlockProc2,Block2,88,,,Magician - Magic,,4,,,,,,,,,StudyProc6
D_JOL A 2,141,1,BlockProc2,Block2,89,,,Contest - Competition,,5,,,,,,,,,StudyProc6
D_JOL A 2,141,1,BlockProc2,Block2,90,,,Deciet - Cheat,,1,,,,,,,,,StudyProc6
D_JOL A 2,141,1,BlockProc2,Block2,91,,,Clue - ?,,2,,,,,,,game,6975,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,92,,,Sleep - ?,,39,,,,,,,bed,2040,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,93,,,Vehicle - ?,,65,,,,,,,car,1875,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,94,,,Name - ?,,72,,,,,,,tag,2357,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,95,,,Cat - ?,,31,,,,,,,dog,2436,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,96,,,Alone - ?,,50,,,,,,,lonely,4247,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,97,,,Loud - ?,,57,,,,,,,noise,3384,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,98,,,Feud - ?,,18,,,,,,,fight,1845,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,99,,,Loan - ?,,76,,,,,,,money,2280,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,100,,,Own - ?,,58,,,,,,,car,4682,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,101,,,Money - ?,,37,,,,,,,loan,3473,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,102,,,Scalp - ?,,10,,,,,,,hair,1890,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,103,,,Document - ?,,14,,,,,,,paper,2131,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,104,,,Fruit - ?,,29,,,,,,,juice,4259,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,105,,,Earth - ?,,49,,,,,,,sun,3707,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,106,,,Moat - ?,,74,,,,,,,jacket,4130,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,107,,,Lease - ?,,75,,,,,,,house,4120,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,108,,,Pop - ?,,28,,,,,,,soda,6927,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,109,,,Both - ?,,77,,,,,,,people,7978,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,110,,,Adjourn - ?,,6,,,,,,,end,3594,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,111,,,Tantrum - ?,,59,,,,,,,angry,3030,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,112,,,Star - ?,,25,,,,,,,pop,5257,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,113,,,Glass - ?,,32,,,,,,,cup,3208,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,114,,,Thread - ?,,26,,,,,,,clothes,2443,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,115,,,Fish - ?,,35,,,,,,,food,2198,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,116,,,Driver - ?,,11,,,,,,,car,2131,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,117,,,Stretch - ?,,62,,,,,,,pull,7955,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,118,,,Best - ?,,30,,,,,,,good,11134,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,119,,,Cake - ?,,71,,,,,,,bake,2379,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,120,,,Truth - ?,,53,,,,,,,lie,1857,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,121,,,Flea - ?,,56,,,,,,,tick,2084,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,122,,,Meat - ?,,66,,,,,,,food,2230,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,123,,,Sun - ?,,60,,,,,,,earth,2697,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,124,,,Shell - ?,,68,,,,,,,fish,2602,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,125,,,Baseball - ?,,36,,,,,,,ball,2159,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,126,,,Water,,48,,,,,,,dry,6333,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,127,,,Crackle - ?,,67,,,,,,,break,9313,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,128,,,Shoelace - ?,,4,,,,,,,tie,2210,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,129,,,Detective - ?,,5,,,,,,,lie,3767,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,130,,,Honest - ?,,38,,,,,,,lie,2372,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,131,,,Incense - ?,,15,,,,,,,fragnant,8577,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,132,,,Affection - ?,,20,,,,,,,love,2297,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,133,,,Chill - ?,,19,,,,,,,relax,2562,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,134,,,Litter - ?,,8,,,,,,,trash,2368,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,135,,,Main - ?,,80,,,,,,,peoplke,3006,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,136,,,Candle - ?,,44,,,,,,,fire,3002,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,137,,,Safety - ?,,52,,,,,,,police,13022,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,138,,,Cactus - ?,,3,,,,,,,tree,2728,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,139,,,Even - ?,,27,,,,,,,between,3031,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,140,,,Bad - ?,,23,,,,,,,good,2282,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,141,,,Extension - ?,,1,,,,,,,long,1659,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,142,,,Give - ?,,63,,,,,,,up,4918,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,143,,,Mirror - ?,,79,,,,,,,reflection,5060,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,144,,,Fight - ?,,40,,,,,,,jail,6316,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,145,,,Plane - ?,,34,,,,,,,ticket,2928,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,146,,,Mule - ?,,13,,,,,,,camel,3055,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,147,,,Listen - ?,,69,,,,,,,hear,2161,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,148,,,Bird - ?,,24,,,,,,,pelican,4119,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,149,,,Element - ?,,46,,,,,,,fire,1838,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,150,,,Dry - ?,,51,,,,,,,water,2073,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,151,,,Dine - ?,,16,,,,,,,wine,2475,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,152,,,Maze - ?,,64,,,,,,,corn,1901,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,153,,,Phone - ?,,54,,,,,,,telephone,5758,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,154,,,Cherry - ?,,9,,,,,,,red,2497,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,155,,,Chop - ?,,12,,,,,,,meat,4018,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,156,,,Furry - ?,,7,,,,,,,dog,2852,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,157,,,Car - ?,,22,,,,,,,park,3743,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,158,,,Razor - ?,,41,,,,,,,cut,7341,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,159,,,Turn - ?,,21,,,,,,,your,4463,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,160,,,Fuzzy - ?,,73,,,,,,,cat,3095,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,161,,,Dead - ?,,33,,,,,,,business,7903,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,162,,,Rights - ?,,42,,,,,,,equal,2899,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,163,,,Rod - ?,,55,,,,,,,stick,4387,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,164,,,Mason - ?,,43,,,,,,,club,4167,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,165,,,Temperature - ?,,78,,,,,,,hot,1763,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,166,,,Gone - ?,,47,,,,,,,before,6866,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,167,,,Keys - ?,,70,,,,,,,car,1760,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,168,,,Justice - ?,,61,,,,,,,peace,2399,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,169,,,Shears - ?,,17,,,,,,,scissors,3708,recallproc2
D_JOL A 2,141,1,BlockProc2,Block2,170,,,Wrist - ?,,45,,,,,,,bracelet,4987,recallproc2
D_JOL A 2,145,1,BlockProc1,Block1,1,,,Haircut-Scissors,,1,,,,,,,,,StudyProc1
D_JOL A 2,145,1,BlockProc1,Block1,2,,,Curtain - Drapes,,2,,,,,,,,,StudyProc1
D_JOL A 2,145,1,BlockProc1,Block1,3,,,Member - Group,,5,,,,,,,,,StudyProc1
D_JOL A 2,145,1,BlockProc1,Block1,4,,,Shrimp - Fish,,4,,,,,,,,,StudyProc1
D_JOL A 2,145,1,BlockProc1,Block1,5,,,Snow - Ice,,3,,,,,,,,,StudyProc1
D_JOL A 2,145,1,BlockProc1,Block1,6,35,,Hunger - Famine,B,35,,424,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,7,71,,Machine - Position,U,71,20,3871,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,8,32,,Hot - Chili,B,32,40,4136,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,9,49,,Begin - End,S,49,90,4854,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,10,19,,Orchid - Flower,F,19,0,3721,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,11,37,,Smell - Stench,B,37,20,5032,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,12,31,,Key - Latch,B,31,30,4429,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,13,15,,Revolution - War,F,15,100,4008,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,14,38,,Clothes - Attire,B,38,90,2779,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,15,23,,Dark - Cave,B,23,25,7200,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,16,27,,Bug - Wasp,B,27,0,10494,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,17,52,,Wine - Cheese,S,52,100,3486,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,18,72,,Happy - Car,U,72,25,6612,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,19,20,,Tuna -  Fish,F,20,30,4091,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,20,28,,Math - Division,B,28,60,4704,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,21,55,,Shoe - Foot,S,55,98,6231,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,22,78,,Cash - Would,U,78,20,3518,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,23,80,,King - Vase,U,80,20,2475,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,24,12,,Hygiene - Clean,F,12,50,5000,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,25,5,,Editor - News,F,5,50,3872,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,26,29,,Law - Attorney,B,29,98,2995,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,27,61,,Pusher - Clutter,U,61,0,2798,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,28,77,,Valley - Add,U,77,10,3532,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,29,68,,Debate - Sight,U,68,10,4590,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,30,41,,Due - Assignment,S,41,98,3633,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,31,21,,Full - Enough,B,21,50,3781,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,32,75,,Strong - Accident,U,75,50,5280,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,33,53,,Bathroom - Toilet,S,53,98,3017,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,34,3,,Wage - Money,F,3,98,2437,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,35,18,,Credit - Card,F,18,100,3302,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,36,10,,Paw - Dog,F,10,100,2319,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,37,47,,Grill -Bar,S,47,95,3804,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,38,70,,Fix - Hand,U,70,0,2978,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,39,25,,Height - Growth,B,25,98,2336,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,40,30,,Great - Fantastic,B,30,80,4488,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,41,51,,Pop - Soda,S,51,98,2928,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,42,79,,Hide - Sick,U,79,50,3780,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,43,76,,Sugar - Riddle,U,76,25,3288,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,44,11,,Way - Out,F,11,98,6659,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,45,67,,Death - Business,U,67,25,5143,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,46,48,,Kidney - Liver,S,48,90,3573,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,47,50,,Blow - Wind,S,50,98,2785,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,48,64,,Lift - Woman,U,64,90,3266,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,49,24,,Take - Seize,B,24,10,3399,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,50,17,,Herd - Cow,F,17,98,2792,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,51,36,,Sleep - Drowsy,B,36,98,2357,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,52,46,,Architecture - Design,S,46,60,3967,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,53,43,,Location - Site,S,43,0,8187,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,54,34,,Work - Chore,B,34,10,3446,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,55,54,,Choice - Decision,S,54,90,2539,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,56,16,,Discussion - Talk,F,16,98,3333,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,57,8,,Root - Plant,F,8,90,2131,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,58,22,,Drink - Sip,B,22,90,2636,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,59,40,,Fire - Blaze,B,40,40,3432,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,60,62,,Dietary - Sacking,U,62,0,1670,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,61,57,,Lettuce - Salad,S,56,98,2688,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,62,26,,Sentence - Word,B,26,50,4136,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,63,1,,Delinquent - Bad,F,1,50,3002,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,64,13,,Bridge - Water,F,13,50,3548,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,65,66,,Discover - Floor,U,66,0,4004,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,66,74,,Art - Lion,U,74,0,2073,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,67,33,,Ball - Racket,B,33,50,2964,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,68,42,,Number - Amount,S,42,50,3376,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,69,9,,Swan - Bird,F,9,40,2759,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,70,60,,Circle - Round,S,60,50,4497,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,71,56,,Past - Future,S,57,100,3200,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,72,39,,Plane - Pilot,B,39,100,2354,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,73,63,,Park - Hungry,U,63,20,4192,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,74,4,,Chisel - Hammer,F,4,0,1428,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,75,69,,Artery - Bronze,U,69,0,1476,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,76,44,,Dump - Waste,S,44,80,4009,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,77,58,,Honey - Bee,S,58,100,2661,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,78,73,,Allow - Tuck,U,73,0,2288,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,79,45,,Trial - Jury,S,45,90,3095,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,80,6,,Hornet - Sting,F,6,80,3516,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,81,59,,Baby - Child,S,59,80,4289,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,82,2,,Digestion - Stomach,F,2,80,2948,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,83,14,,Geology - Rock,F,14,20,2434,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,84,7,,Bitter - Cold,F,7,0,3123,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,85,65,,Soon - Belt,U,65,10,6974,,,,,,,StudyProc3
D_JOL A 2,145,1,BlockProc1,Block1,86,,,Geese - Goose,,1,,,,,,,,,StudyProc2
D_JOL A 2,145,1,BlockProc1,Block1,87,,,Friendliness - Nice,,3,,,,,,,,,StudyProc2
D_JOL A 2,145,1,BlockProc1,Block1,88,,,Trees - Green,,5,,,,,,,,,StudyProc2
D_JOL A 2,145,1,BlockProc1,Block1,89,,,Catcher - Baseball,,4,,,,,,,,,StudyProc2
D_JOL A 2,145,1,BlockProc1,Block1,90,,,Grab - Take,,2,,,,,,,,,StudyProc2
D_JOL A 2,145,1,BlockProc1,Block1,91,,,Dark - ?,,23,,,,,cave,3277,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,92,,,Art - ?,,74,,,,,design,4177,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,93,,,Past - ?,,57,,,,,future,4865,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,94,,,Artery - ?,,69,,,,,design,2613,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,95,,,Digestion - ?,,2,,,,,stomach,2532,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,96,,,Trial - ?,,45,,,,,end,3629,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,97,,,Orchid - ?,,19,,,,,end,2339,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,98,,,Credit - ?,,18,,,,,card,1988,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,99,,,Blow - ?,,50,,,,,sky,6451,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,100,,,Math - ?,,28,,,,,problems,3912,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,101,,,Number - ?,,42,,,,,word,4818,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,102,,,Hornet - ?,,6,,,,,sting,2808,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,103,,,Bug - ?,,27,,,,,gross,4046,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,104,,,Wine - ?,,52,,,,,cheese,2387,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,105,,,Tuna - ?,,20,,,,,fish,1874,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,106,,,Hide - ?,,79,,,,,sink,2182,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,107,,,Root - ?,,8,,,,,plant,3182,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,108,,,Lettuce - ?,,56,,,,,slad,3942,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,109,,,Death - ?,,67,,,,,end,4711,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,110,,,Kidney - ?,,48,,,,,liver,3129,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,111,,,Cash - ?,,78,,,,,money,2435,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,112,,,Fix - ?,,70,,,,,broke,3768,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,113,,,Herd - ?,,17,,,,,cow,2215,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,114,,,Law - ?,,29,,,,,attorney,3470,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,115,,,Height - ?,,25,,,,,tall,4226,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,116,,,Happy - ?,,72,,,,,nice,3735,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,117,,,Hygiene - ?,,12,,,,,clean,2033,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,118,,,Lift - ?,,64,,,,,women,2206,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,119,,,Allow - ?,,73,,,,,ok,3893,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,120,,,Plane - ?,,39,,,,,pilot,2264,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,121,,,Grill - ?,,47,,,,,bar,2052,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,122,,,Architecture - ?,,46,,,,,design,2769,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,123,,,Fire - ?,,40,,,,,baze,4161,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,124,,,Sugar - ?,,76,,,,,candy,2665,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,125,,,Clothes - ?,,38,,,,,shoes,5534,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,126,,,Work - ?,,34,,,,,ook,5143,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,127,,,Baby - ?,,59,,,,,child,2408,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,128,,,Revolution - ?,,15,,,,,war,1639,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,129,,,Shoe - ?,,55,,,,,foot,2396,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,130,,,Sleep - ?,,36,,,,,end,4731,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,131,,,Strong - ?,,75,,,,,end,2493,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,132,,,Discover - ?,,66,,,,,art,3632,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,133,,,Location - ?,,43,,,,,map,3534,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,134,,,Valley - ?,,77,,,,,cave,3600,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,135,,,Hot - ?,,32,,,,,cld,3615,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,136,,,Dump - ?,,44,,,,,end,9221,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,137,,,Begin - ?,,49,,,,,end,3410,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,138,,,Ball - ?,,33,,,,,bat,4033,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,139,,,Chisel - ?,,4,,,,,end,3703,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,140,,,Geology - ?,,14,,,,,ok,7025,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,141,,,Wage - ?,,3,,,,,war,2310,,,recallproc1
D_JOL A 2,145,1,BlockProc1,Block1,142,,,Choice - ?,,54,,,,,decision,3009,,,recallproc1
